item_name,part_no,barcode,cp,sp,qty,img_path,desc1,desc2,desc3,group0,group1,godown0,godown1,category0,category1
SS-GROOVE HPS-Cz-SI-2.5mm,,957,9.038,45,10,E:\MASTERS\49.JPG,CZ GROOVE HOOPS,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX1=261,HP,49-HP-ER
SS-BL THR BR-Cz-SI,,958,8.285,33,2,E:\MASTERS\1965.JPG,CZ BLUE THREAD BRACELET,,,SILVER JEWELLERY,SS BRACELETS,STRATFORD,WH-BOX4=458,KAR,1965-KAR-BR
SS-BL THR BR-Cz-SI,,959,8.285,33,1,E:\MASTERS\1965.JPG,CZ BLUE THREAD BRACELET,,,SILVER JEWELLERY,SS BRACELETS,STRATFORD,WH-NONUMBER=43,KAR,1965-KAR-BR
SS-RED THR BR-Cz-SI,,960,8.285,33,2,E:\MASTERS\1965.JPG,CZ RED THREAD BRACELET,,,SILVER JEWELLERY,SS BRACELETS,STRATFORD,WH-BOX4=458,KAR,1965-KAR-BR
SS-BAN-Cz-SI-2.6,,961,41.26,170,1,E:\MASTERS\2046.JPG,CZ BANGLE,,,SILVER JEWELLERY,SS BANGLES,KENT,DTF2=39,RA,2046-RA-BAN
SS-ERS HK ERS-Cz-SI,,962,7.754,48,1,E:\MASTERS\2068.JPG,CZ EARRINGS WITH HOOKS,,,SILVER JEWELLERY,SS EARRINGS,KENT,MRACKBL=45,RA,2068-RA-ER
AL-COIN RI-Cz-OX,,963,17.4,80,1,E:\MASTERS\3222.JPG,CZ COIN RING,,,ALLOY JEWELLERY,ALLOY RINGS,KENT,BESTA=39,SH,3222-SH-RI
AL-COIN RI-Cz-OX,,964,17.4,80,1,E:\MASTERS\3222.JPG,CZ COIN RING,,,ALLOY JEWELLERY,ALLOY RINGS,STRATFORD,WH-BOX5=87,SH,3222-SH-RI
AL-FIL RI-Cz-2T,,965,16.572,98,1,E:\MASTERS\3228.JPG,CZ FILIGREE RING,,,ALLOY JEWELLERY,ALLOY RINGS,KENT,BESTA=39,SH,3228-SH-RI
AL-FIL RI-Cz-2T,,966,16.572,98,1,E:\MASTERS\3228.JPG,CZ FILIGREE RING,,,ALLOY JEWELLERY,ALLOY RINGS,STRATFORD,WH-BOX5=87,SH,3228-SH-RI
SS-LOTUS PN IT CH NK-Cz-GP-16+2,,967,57.994,270,2,E:\MASTERS\3258.JPG,CZ LOTUS PENDANT ITALIAN,CHAIN NK,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX5=87,SH,3258-SH-NK
SS-LOTUS PN IT CH NK-Cz-SI,,968,57.994,250,1,E:\MASTERS\3258.JPG,CZ LOTUS PENDANT ITALIAN,CHAIN NK,,SILVER JEWELLERY,SS NECKLACES,KENT,BESTA=39,SH,3258-SH-NK
SS-LOTUS PN IT CH NK-Cz-SI,,969,57.994,250,1,E:\MASTERS\3258.JPG,CZ LOTUS PENDANT ITALIAN,CHAIN NK,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX5=87,SH,3258-SH-NK
"AL-SQ OPN BAN-Cz,Tm-GP",,970,53.028,315,1,E:\MASTERS\3217.JPG,CZ/ TOURMALINE SQUARE OPEN,BAN,,ALLOY JEWELLERY,ALLOY BANGLES,KENT,BESTA=39,SH,3217-SH-BAN
"AL-SQ OPN BAN-Cz,Tm-GP",,971,53.028,315,1,E:\MASTERS\3217.JPG,CZ/ TOURMALINE SQUARE OPEN,BAN,,ALLOY JEWELLERY,ALLOY BANGLES,STRATFORD,WH-BOX5=87,SH,3217-SH-BAN
"SS-STD ERS-Cz,WP-SI",,972,8.293,42,1,E:\MASTERS\2064.JPG,CZ/ PEARL ERS WITH POST,,,SILVER JEWELLERY,SS EARRINGS,KENT,DRAWERS,RA,2064-RA-ER
"SS-STD ERS-Cz,WP-SI",,973,8.293,42,1,E:\MASTERS\2064.JPG,CZ/ PEARL ERS WITH POST,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX4A=303,RA,2064-RA-ER
"SS-ER-Em,WP-GP",,974,7.572,36,1,E:\MASTERS\2837.JPG,"EMERALD WHITE PEARL  ER",,,SILVER JEWELLERY,SS EARRINGS,KENT,MRACKBL=45,DW,2837-DW-ER
"SS-ER-Em,WP-GP",,975,7.572,36,1,E:\MASTERS\2837.JPG,"EMERALD WHITE PEARL  ER",,,SILVER JEWELLERY,SS EARRINGS,KENT,MRACKW=45,DW,2837-DW-ER
SS-RI-GA-SI-56,,976,6.171,46,1,E:\MASTERS\2218.JPG,GREEN AMETHYST RING,,,SILVER JEWELLERY,SS RINGS,KENT,DTF6=90,TT,2218-TT-RI
SS-HK ER-GA-SI,,977,5.024,40,1,E:\MASTERS\2226.JPG,GR AMETHYST ERS WITH HOOKS,,,SILVER JEWELLERY,SS EARRINGS,KENT,MRACKBL=45,TT,2226-TT-ER
SS-HK ER-GA-SI,,978,5.024,40,1,E:\MASTERS\2226.JPG,GR AMETHYST ERS WITH HOOKS,,,SILVER JEWELLERY,SS EARRINGS,KENT,SLIM1=92,TT,2226-TT-ER
SS-HK ER-GA-SI,,979,5.024,40,2,E:\MASTERS\2226.JPG,GR AMETHYST ERS WITH HOOKS,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX4A=303,TT,2226-TT-ER
SS-HK ER-GA-SI,,980,3.355,32,1,E:\MASTERS\2337.JPG,GR AMETHYST ERS WITH HOOKS,,,SILVER JEWELLERY,SS EARRINGS,KENT,MRACKCO=44,TT,2337-TT-ER
SS-MB HRT NK-GA-SI-18i,,981,4.527,40,3,E:\MASTERS\2504.JPG,GR AMETHYST MB BADAM NK,,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX4A=303,TT,2504-TT-NK
SS-MB BIG ST BR-GA-GP-8i,,982,4.604,38,1,E:\MASTERS\2631.JPG,GR AMETHYST MB BIG STONE,BR,,SILVER JEWELLERY,SS BRACELETS,KENT,DRAWERS,TT,2631-TT-BR
SS-MB BIG ST BR-GA-GP-8i,,983,4.604,38,3,E:\MASTERS\2631.JPG,GR AMETHYST MB BIG STONE,BR,,SILVER JEWELLERY,SS BRACELETS,STRATFORD,WH-BOX4A=303,TT,2631-TT-BR
SS-1LN CH NK-GA-SI-19.5i,,984,3.535,36,1,E:\MASTERS\4524.JPG,GR AM ONE LINE CHAIN NK,,,SILVER JEWELLERY,SS NECKLACES,KENT,DTF4=35,TT,4524-TT-NK
SS-ER-GA-SI,,985,10.823,52,1,E:\MASTERS\3078.JPG,GR AMETHYST EARRING,,,SILVER JEWELLERY,SS EARRINGS,KENT,BILLY1=51,DW,3078-DW-ER
SS-IRR NK-GA-SI,,986,27.334,188,2,E:\MASTERS\4579.JPG,GREEN AMETHYST IRREGULAR,STONE NK,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX7=397,TT,4579-TT-NK
SS-FTHR 2ST CLSNK-GA/GO-SI,,987,7.322,52,1,E:\MASTERS\4586.JPG,GR AM/GR ONYX FEATHER 2,STONE CLUSTER NK,,SILVER JEWELLERY,SS NECKLACES,KENT,BILLY1=51,TT,4586-TT-NK
SS-FTHR 2ST CLSNK-GA/GO-SI,,988,7.322,52,2,E:\MASTERS\4586.JPG,GR AM/GR ONYX FEATHER 2,STONE CLUSTER NK,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX7=397,TT,4586-TT-NK
"SS-STDS-GC,Dia-GP",,989,21.396,120,1,E:\MASTERS\2536.JPG,G CH ROSE CUT DIAMOND STUDS,,,SILVER JEWELLERY,SS EARRINGS,KENT,AC.FRAME1=62,TT,2536-TT-ER
"SS-STDS-GC,Dia-GP",,990,21.396,120,1,E:\MASTERS\2536.JPG,G CH ROSE CUT DIAMOND STUDS,,,SILVER JEWELLERY,SS EARRINGS,KENT,BILLY2=23,TT,2536-TT-ER
"SS-STDS-GC,Dia-GP",,991,21.396,120,1,E:\MASTERS\2536.JPG,G CH ROSE CUT DIAMOND STUDS,,,SILVER JEWELLERY,SS EARRINGS,KENT,DTF1-TRAY2=18,TT,2536-TT-ER
AL-B RESIN BAN-GCo-GP,,992,44.742,160,1,E:\MASTERS\3280.JPG,GREEN CORRUNDUM BLACK,RESIN BAN,,ALLOY JEWELLERY,ALLOY BANGLES,KENT,DTF3=15,SH,3280-SH-BAN
AL-B RESIN BAN-GCo-GP,,993,44.742,160,1,E:\MASTERS\3280.JPG,GREEN CORRUNDUM BLACK,RESIN BAN,,ALLOY JEWELLERY,ALLOY BANGLES,STRATFORD,WH-BOX5=87,SH,3280-SH-BAN
SS-ER-GMS-GP,,994,5.412,34,1,E:\MASTERS\2851.JPG,GREY MOON STONE  EARRING,,,SILVER JEWELLERY,SS EARRINGS,KENT,DRAWERS,DW,2851-DW-ER
SS-GANPATI FIG.-GO-SI,,995,13.89,57,1,E:\MASTERS\2056.JPG,GR ONYX GANPATI FIGURINE,,,SILVER JEWELLERY,SS FIGURINES,KENT,DTF2=39,RA,2056-RA-FIG
SS-GANP LAKSHMI FIG.-GO-SI,,996,30.28,124,1,E:\MASTERS\2059.JPG,GR ONYX GANPATI LAKSHMIJI, FIGURINE,,SILVER JEWELLERY,SS FIGURINES,KENT,DTF2=39,RA,2059-RA-FIG
SS-HK ER-GO-GP,,997,5.76,44,1,E:\MASTERS\2226.JPG,GREEN ONYX ERS WITH HOOKS,,,SILVER JEWELLERY,SS EARRINGS,KENT,DRAWERS,TT,2226-TT-ER
SS-HK ER-GO-GP,,998,5.76,44,1,E:\MASTERS\2226.JPG,GREEN ONYX ERS WITH HOOKS,,,SILVER JEWELLERY,SS EARRINGS,KENT,MRACKW=45,TT,2226-TT-ER
SS-HK ER-GO-SI,,999,5.024,40,1,E:\MASTERS\2226.JPG,GR ONYX ERS WITH HOOKS,,,SILVER JEWELLERY,SS EARRINGS,KENT,DTF5=47,TT,2226-TT-ER
SS-HK ER-GO-SI,,1000,5.024,40,1,E:\MASTERS\2226.JPG,GR ONYX ERS WITH HOOKS,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX4A=303,TT,2226-TT-ER
SS-CH HK ER-GO-GP,,1001,3.817,40,1,E:\MASTERS\2249.JPG,GR ONYX STONE DROP CHAIN,WITH HOOK EARR,,SILVER JEWELLERY,SS EARRINGS,KENT,MRACKW=45,TT,2249-TT-ER
SS-CH HK ER-GO-GP,,1002,3.817,40,1,E:\MASTERS\2249.JPG,GR ONYX STONE DROP CHAIN,WITH HOOK EARR,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX4A=303,TT,2249-TT-ER
SS-CHANDLR ER-GO-GP,,1003,16.261,85,1,E:\MASTERS\2253.JPG,GR ONYX CHANDELIER ERS,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX4A=303,TT,2253-TT-ER
SS-RECT W CROSS NK-GO-GP-20i,,1004,7.403,52,1,E:\MASTERS\2491.JPG,GR ONYX RECTANGLE WITH,CROSS NK,,SILVER JEWELLERY,SS NECKLACES,KENT,DTF6=90,TT,2491-TT-NK
SS-MB HRT NK-GO-SI-18i,,1005,4.527,40,1,E:\MASTERS\2504.JPG,GR ONYX MB BADAM NECKLACE,,,SILVER JEWELLERY,SS NECKLACES,KENT,LACK2=31,TT,2504-TT-NK
SS-MB HRT NK-GO-SI-18i,,1006,4.527,40,1,E:\MASTERS\2504.JPG,GR ONYX MB BADAM NECKLACE,,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX4A=303,TT,2504-TT-NK
SS-MB BIG ST BR-GO-GP-8i,,1007,4.604,38,3,E:\MASTERS\2631.JPG,GR ONYX MB BIG STONE BR,,,SILVER JEWELLERY,SS BRACELETS,STRATFORD,WH-BOX4A=303,TT,2631-TT-BR
SS-THR BR-GO-GP,,1008,4.117,28,1,E:\MASTERS\2641.JPG,GR ONYX DORI BRACELET,,,SILVER JEWELLERY,SS BRACELETS,KENT,DTF4=35,TT,2641-TT-BR
SS-THR BR-GO-GP,,1009,4.117,28,9,E:\MASTERS\2641.JPG,GR ONYX DORI BRACELET,,,SILVER JEWELLERY,SS BRACELETS,STRATFORD,WH-BOX4A=303,TT,2641-TT-BR
SS-3LN CH NK-GO-SI-18i,,1010,10.535,105,1,E:\MASTERS\2721.JPG,GR ONYX 3 LINE STONE CHAIN,NK,,SILVER JEWELLERY,SS NECKLACES,KENT,LACK2=31,TT,2721-TT-NK
SS-1LN CH NK-GO-GP-19.5i,,1011,4.117,38,1,E:\MASTERS\4524.JPG,GR ONYX ONE LINE STONE CHAIN,NK,,SILVER JEWELLERY,SS NECKLACES,KENT,BILLY1=51,TT,4524-TT-NK
SS-FIL ER-GO-GP,,1012,10.384,46,1,E:\MASTERS\2991.JPG,GREEN ONYX FILLIGIRI ER,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX4B=127,DW,2991-DW-ER
SS-ER-GO-GP,,1013,4.871,27,1,E:\MASTERS\3019.JPG,GREEN ONYX EARRING,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX4B=127,DW,3019-DW-ER
SS-ER-GO-SI,,1014,4.331,25,1,E:\MASTERS\3019.JPG,GREEN ONYX EARRING,,,SILVER JEWELLERY,SS EARRINGS,KENT,AC.FRAME1=62,DW,3019-DW-ER
SS-ER-GO-SI,,1015,4.331,25,1,E:\MASTERS\3019.JPG,GREEN ONYX EARRING,,,SILVER JEWELLERY,SS EARRINGS,KENT,DTF5=47,DW,3019-DW-ER
SS-ER-GO-GP,,1016,8.112,42,1,E:\MASTERS\3069.JPG,GREEN ONYX EARRING,,,SILVER JEWELLERY,SS EARRINGS,KENT,MRACKW=45,DW,3069-DW-ER
SS-ER-GO-SI,,1017,7.032,40,1,E:\MASTERS\3069.JPG,GREEN ONYX EARRING,,,SILVER JEWELLERY,SS EARRINGS,KENT,SLIM1=92,DW,3069-DW-ER
AL-SQ GRV BORDER-GO-GP,,1018,23.194,120,2,E:\MASTERS\3195.JPG,GREEN ONYX SQUARE GROOVE,BORDER,,ALLOY JEWELLERY,ALLOY EARRINGS,STRATFORD,WH-BOX5=87,SH,3195-SH-ER
SS-CH SWING ER-GO-SI,,1019,6.345,40,4,E:\MASTERS\3774.JPG,GR ONYX CHAIN SWING STONE, ER,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX7=397,TT,3774-TT-ER
SS-SISTD DP ER-GO-SI,,1020,4.92,32,3,E:\MASTERS\3891.JPG,GR ONYX SILVER STUD STONE, DROP ER,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX7=397,TT,3891-TT-ER
SS-HK ST DP ER-GO-SI,,1021,4.1,27,1,E:\MASTERS\3923.JPG,GR ONYX HOOK STONE DROP ER,,,SILVER JEWELLERY,SS EARRINGS,KENT,DTF1-TRAY1=28,TT,3923-TT-ER
SS-HK ST DP ER-GO-SI,,1022,4.1,27,5,E:\MASTERS\3923.JPG,GR ONYX HOOK STONE DROP ER,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX7=397,TT,3923-TT-ER
SS-BZL NK-GO-GP,,1023,6.482,44,1,E:\MASTERS\4107.JPG,GR ONYX BAZEL STONE NK,,,SILVER JEWELLERY,SS NECKLACES,KENT,BILLY1=51,TT,4107-TT-NK
SS-BZL NK-GO-GP,,1024,6.482,44,1,E:\MASTERS\4107.JPG,GR ONYX BAZEL STONE NK,,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX7=397,TT,4107-TT-NK
SS-BZL NK-GO-GP,,1025,6.482,44,1,E:\MASTERS\4107.JPG,GR ONYX BAZEL STONE NK,,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX7A=215,TT,4107-TT-NK
SS-BZL NK-GO-SI,,1026,5.662,40,1,E:\MASTERS\4107.JPG,GREEN ONYX BAZEL STONE NK,,,SILVER JEWELLERY,SS NECKLACES,KENT,DTF2=39,TT,4107-TT-NK
SS-BZL NK-GO-SI,,1027,5.662,40,3,E:\MASTERS\4107.JPG,GREEN ONYX BAZEL STONE NK,,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX7=397,TT,4107-TT-NK
SS-BZL NK-GO-SI,,1028,5.662,40,6,E:\MASTERS\4107.JPG,GREEN ONYX BAZEL STONE NK,,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX7A=215,TT,4107-TT-NK
SS-1ST RI (MB)-GO-SI-6,,1029,4.198,28,2,E:\MASTERS\4188.JPG,GREE ONYX ONE STONE RING,,,SILVER JEWELLERY,SS RINGS,STRATFORD,WH-BOX7=397,TT,4188-TT-RI
SS-1ST RI (MB)-GO-SI-7,,1030,4.198,28,4,E:\MASTERS\4188.JPG,GREEN ONYX ONE STONE RING,,,SILVER JEWELLERY,SS RINGS,STRATFORD,WH-BOX7=397,TT,4188-TT-RI
SS-1ST RI (MB)-GO-SI-8,,1031,4.198,28,1,E:\MASTERS\4188.JPG,GREEN ONYX ONE STONE RING,,,SILVER JEWELLERY,SS RINGS,KENT,LACK1=26,TT,4188-TT-RI
SS-1ST RI (MB)-GO-SI-8,,1032,4.198,28,3,E:\MASTERS\4188.JPG,GREEN ONYX ONE STONE RING,,,SILVER JEWELLERY,SS RINGS,STRATFORD,WH-BOX7=397,TT,4188-TT-RI
SS-1ST HP ER-GO-SI,,1033,4.686,36,1,E:\MASTERS\4238.JPG,GREEN ONYX ONE STONE HOOP, ER,,SILVER JEWELLERY,SS EARRINGS,KENT,SLIM1=92,TT,4238-TT-ER
SS-1ST HP ER-GO-SI,,1034,4.686,36,2,E:\MASTERS\4238.JPG,GREEN ONYX ONE STONE HOOP, ER,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX7=397,TT,4238-TT-ER
SS-1ST HP ER-GO-SI,,1035,4.686,36,3,E:\MASTERS\4238.JPG,GREEN ONYX ONE STONE HOOP, ER,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX7A=215,TT,4238-TT-ER
SS-2ST ER-GO-SI,,1036,5.467,36,1,E:\MASTERS\4364.JPG,GR ONYX 2 STONE ER,,,SILVER JEWELLERY,SS EARRINGS,KENT,DTF1-TRAY1=28,TT,4364-TT-ER
SS-2ST ER-GO-SI,,1037,5.467,36,2,E:\MASTERS\4364.JPG,GR ONYX 2 STONE ER,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX7=397,TT,4364-TT-ER
SS-2ST ER-GO-SI,,1038,5.467,36,3,E:\MASTERS\4364.JPG,GR ONYX 2 STONE ER,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX7A=215,TT,4364-TT-ER
SS-2ST ER-GO-SI,,1039,6.677,45,1,E:\MASTERS\4388.JPG,GR ONYX TWO STONE ER,,,SILVER JEWELLERY,SS EARRINGS,KENT,DTF1-TRAY1=28,TT,4388-TT-ER
SS-2ST ER-GO-SI,,1040,6.677,45,1,E:\MASTERS\4388.JPG,GR ONYX TWO STONE ER,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX7=397,TT,4388-TT-ER
SS-2ST ER-GO-SI,,1041,6.677,45,2,E:\MASTERS\4388.JPG,GR ONYX TWO STONE ER,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX7A=215,TT,4388-TT-ER
SS-DP HP ER-GO-SI,,1042,3.514,27,1,E:\MASTERS\4404.JPG,GR ONYX DROP ER,,,SILVER JEWELLERY,SS EARRINGS,KENT,MRACKW=45,TT,4404-TT-ER
SS-DP HP ER-GO-SI,,1043,3.514,27,2,E:\MASTERS\4404.JPG,GR ONYX DROP ER,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX7=397,TT,4404-TT-ER
SS-DP HP ER-GO-SI,,1044,3.514,27,3,E:\MASTERS\4404.JPG,GR ONYX DROP ER,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX7A=215,TT,4404-TT-ER
SS-BZL HK ER-GO-SI,,1045,5.857,38,1,E:\MASTERS\4422.JPG,GR ONYX BAZEL STONE HOOK,ER,,SILVER JEWELLERY,SS EARRINGS,KENT,DTF1-TRAY2=18,TT,4422-TT-ER
SS-BZL HK ER-GO-SI,,1046,5.857,38,2,E:\MASTERS\4422.JPG,GR ONYX BAZEL STONE HOOK,ER,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX7=397,TT,4422-TT-ER
SS-BZL HK ER-GO-SI,,1047,5.857,38,3,E:\MASTERS\4422.JPG,GR ONYX BAZEL STONE HOOK,ER,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX7A=215,TT,4422-TT-ER
SS-STFHK BZL ER-GO-SI,,1048,8.005,55,1,E:\MASTERS\4434.JPG,GR ONYX STIFF HOOK BAZEL,STONE ER,,SILVER JEWELLERY,SS EARRINGS,KENT,MRACKW=45,TT,4434-TT-ER
SS-STFHK BZL ER-GO-SI,,1049,8.005,55,3,E:\MASTERS\4434.JPG,GR ONYX STIFF HOOK BAZEL,STONE ER,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX7=397,TT,4434-TT-ER
SS-RI ST PN CH NK-GO-SI,,1050,4.725,40,1,E:\MASTERS\4490.JPG,GR ONYX RING STONE PN ON,CHAIN NK,,SILVER JEWELLERY,SS NECKLACES,KENT,BILLY1=51,TT,4490-TT-NK
SS-RI ST PN CH NK-GO-SI,,1051,4.725,40,3,E:\MASTERS\4490.JPG,GR ONYX RING STONE PN ON,CHAIN NK,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX7=397,TT,4490-TT-NK
SS-BZL NK-GO-SI,,1052,16.01,110,1,E:\MASTERS\4506.JPG,GR ONYX BAZEL STONE NK,,,SILVER JEWELLERY,SS NECKLACES,KENT,LACK2=31,TT,4506-TT-NK
SS-BZL NK-GO-SI,,1053,16.01,110,3,E:\MASTERS\4506.JPG,GR ONYX BAZEL STONE NK,,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX7=397,TT,4506-TT-NK
SS-SML BZL NK-GO-SI,,1054,4.198,36,3,E:\MASTERS\4524.JPG,GREEN ONYX SMALL BAZEL ST,ONE NK,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX7=397,TT,4524-TT-NK
SS-SML BZL NK-GO-SI,,1055,4.198,36,7,E:\MASTERS\4524.JPG,GREEN ONYX SMALL BAZEL ST,ONE NK,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX7A=215,TT,4524-TT-NK
SS-SML BZL NK-GO-SI-20i,,1056,4.198,36,1,E:\MASTERS\4524.JPG,GREEN ONYX SMALL BAZEL ST,ONE NK,,SILVER JEWELLERY,SS NECKLACES,KENT,DTF4=35,TT,4524-TT-NK
SS-1CH PN NK-GO-SI,,1057,7.224,52,1,E:\MASTERS\4564.JPG,GREEN ONYX SINGLE STONE,CHAIN PN NK,,SILVER JEWELLERY,SS NECKLACES,KENT,LACK2=31,TT,4564-TT-NK
SS-1CH PN NK-GO-SI,,1058,7.224,52,2,E:\MASTERS\4564.JPG,GREEN ONYX SINGLE STONE,CHAIN PN NK,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX7=397,TT,4564-TT-NK
SS-NK-GO-SI,,1059,9.469,68,1,E:\MASTERS\4594.JPG,GREEN ONYX COLLET NK,,,SILVER JEWELLERY,SS NECKLACES,KENT,LACK1=26,TT,4594-TT-NK
SS-NK-GO-SI,,1060,9.469,68,1,E:\MASTERS\4594.JPG,GREEN ONYX COLLET NK,,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX7=397,TT,4594-TT-NK
"SS-ER-GO,Am-GP",,1061,8.652,36,1,E:\MASTERS\2837.JPG,GREEN ONYX AMETHYST  ER,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX4B=127,DW,2837-DW-ER
"SS-ER-GO,Cz-2T",,1062,9.732,44,1,E:\MASTERS\2912.JPG,GREEN ONYX/CZ EARRING,,,SILVER JEWELLERY,SS EARRINGS,KENT,AC.FRAME1=62,DW,2912-DW-ER
"SS-1/2 MOON ER-GO,WP-GP",,1063,82.46,270,1,E:\MASTERS\1993.JPG,GREEN ONYX PEARL JHALLAR,HALF MOON EARRINGS,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,TOR DJ-DIA 46,DJ,1993-DJ-ER
"SS-RI-GO,WP-OX",,1064,16.662,92,1,E:\MASTERS\2918.JPG,GREEN ONYX/ PEARL RING,,,SILVER JEWELLERY,SS RINGS,KENT,DTF6=90,DW,2918-DW-RI
"SS-ER-GO,XtPo-GP",,1065,15.143,69,1,E:\MASTERS\3147.JPG,GREEN ONYX/ CRYSTAL POLKI, ER,,SILVER JEWELLERY,SS EARRINGS,KENT,DTF2=39,DW,3147-DW-ER
SS-BZL NK-GO/GA/Pr-GP,,1066,6.482,44,2,E:\MASTERS\4107.JPG,GR ON/GR AM/PREH BAZEL ST,ONE NK,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX7=397,TT,4107-TT-NK
SS-BZL NK-GO/GA/Pr-GP,,1067,6.482,44,1,E:\MASTERS\4107.JPG,GR ON/GR AM/PREH BAZEL ST,ONE NK,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX7A=215,TT,4107-TT-NK
SS-CLSCHNK-GO/GA/Sm-GP,,1068,17.084,110,2,E:\MASTERS\2482.JPG,GR ONYX/GR AM/SMOKY CLUST,ER CHAIN NK,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX7=397,TT,2482-TT-NK
SS-CLSCHNK-GO/GA/Sm-SI,,1069,14.721,95,1,E:\MASTERS\2482.JPG,GR ONYX/GR AM/SMOKY CLUST,ER CHAIN NK,,SILVER JEWELLERY,SS NECKLACES,KENT,LACK2=31,TT,2482-TT-NK
SS-CLSCHNK-GO/GA/Sm-SI,,1070,14.721,95,1,E:\MASTERS\2482.JPG,GR ONYX/GR AM/SMOKY CLUST,ER CHAIN NK,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX7=397,TT,2482-TT-NK
SS-CLSCHNK-GO/GA/Sm-SI,,1071,14.721,95,2,E:\MASTERS\2482.JPG,GR ONYX/GR AM/SMOKY CLUST,ER CHAIN NK,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX7A=215,TT,2482-TT-NK
SS-CH NK-GQ-SI-39i,,1072,13,99,1,E:\MASTERS\4021.JPG,G QUARTZ STONE CHAIN NK,,,SILVER JEWELLERY,SS NECKLACES,KENT,LACK1=26,TT,4021-TT-NK
SS-RI-GRu-SI-56,,1073,5.435,35,1,E:\MASTERS\2190.JPG,GOLDEN RUTILE RING,,,SILVER JEWELLERY,SS RINGS,KENT,WDISP=127,TT,2190-TT-RI
SS-RI-GRu-SI-58,,1074,5.435,35,1,E:\MASTERS\2190.JPG,GOLDEN RUTILE RING,,,SILVER JEWELLERY,SS RINGS,KENT,WDISP=127,TT,2190-TT-RI
SS-MB HRT NK-GRu-SI-18i,,1075,4.527,40,1,E:\MASTERS\2504.JPG,GOLDEN RUTILE MB BADAM NK,,,SILVER JEWELLERY,SS NECKLACES,KENT,DRAWERS,TT,2504-TT-NK
SS-MB HRT NK-GRu-SI-18i,,1076,4.527,40,3,E:\MASTERS\2504.JPG,GOLDEN RUTILE MB BADAM NK,,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX4A=303,TT,2504-TT-NK
SS-HK ER-Gn-SI,,1077,15.551,82,1,E:\MASTERS\2301.JPG,GARNET ERS WITH HOOKS,,,SILVER JEWELLERY,SS EARRINGS,KENT,DRAWERS,TT,2301-TT-ER
